1576356353838,105,279
1576356353854,110,279
1576356353903,125,283
1576356353919,136,286
1576356353937,142,288
1576356353954,148,290
1576356353971,154,292
1576356353986,160,292
1576356354003,165,292
1576356354020,175,290
1576356354038,181,290
1576356354054,196,284
1576356354069,199,283
1576356354087,205,279
1576356354105,206,279
1576356354120,207,279
1576356354152,208,279
1576356354168,209,279
1576356354184,209,277
1576356354199,211,275
1576356354215,211,274
1576356354228,211,272
1576356354245,209,268
1576356354264,197,257
1576356354274,190,251
1576356354291,165,235
1576356354305,147,223
1576356354325,124,209
1576356354341,113,202
1576356354355,108,199
1576356354376,106,197
1576356354396,105,195
1576356354412,105,193
1576356354426,105,191
1576356354441,105,188
1576356354455,105,188
1576356354470,105,186
1576356354487,105,184
1576356354503,107,184
1576356354520,108,182
1576356354538,112,180
1576356354554,116,177
1576356354570,119,175
1576356354588,121,173
1576356354603,123,172
1576356354620,124,172
1576356355819,124,173
1576356356620,125,173
1576356356668,126,173
1576356356737,127,173
1576356357635,124,173
1576356357653,123,173
1576356357670,121,173
1576356357688,120,173
1576356357710,119,173
1576356357820,119,172
1576356357837,120,168
1576356357852,125,161
1576356357871,130,151
1576356357887,138,139
1576356357903,140,137
1576356357921,140,135
1576356358053,137,135
1576356358070,134,135
1576356358087,133,135
1576356358104,131,135
1576356358120,130,135
1576356358486,132,135
1576356358637,132,137
1576356358653,132,137
1576356358819,132,139
1576356358871,132,140
1576356358889,131,142
1576356358904,131,142
1576356358923,130,142
1576356358947,130,144
1576356360253,124,146
1576356360270,117,150
1576356360285,112,151
1576356360358,104,155
1576356360385,103,155
1576356360410,100,157
1576356360486,98,161
1576356360505,98,162
1576356360590,104,164
1576356360669,116,166
1576356360687,119,168
1576356360767,123,173
1576356360897,123,195
1576356360925,115,215
1576356360986,108,226
1576356361119,116,226
1576356361169,139,219
1576356361196,141,219
1576356361317,140,226
1576356361353,131,240
1576356361421,128,242
1576356361472,126,244
1576356362053,179,224
1576356362087,328,182
1576356362103,466,171
1576356362121,537,173
1576356362137,601,184
1576356362154,650,199
1576356362403,666,195
1576356362420,686,184
1576356362441,723,168
1576356362458,728,166
1576356362473,730,164
1576356362487,731,164
1576356362512,733,164
1576356362529,736,162
1576356362540,739,162
1576356362554,740,161
1576356362571,742,161
1576356362593,743,161
1576356362669,744,161
1576356362688,746,161
1576356362703,748,161
1576356362720,750,161
1576356362736,752,161
1576356362753,754,161
1576356362770,755,161
1576356362788,756,161
1576356362803,757,161
1576356362820,759,161
1576356362842,760,161
1576356362862,762,161
1576356362884,763,161
1576356363186,765,161
1576356363202,767,159
1576356363336,767,161
1576356363360,764,162
1576356363404,753,171
1576356363478,745,182
1576356363517,745,188
1576356363585,751,201
1576356363627,756,209
1576356363704,769,211
1576356363732,775,211
1576356363785,780,208
1576356363807,783,206
1576356363892,785,206
1576356363917,785,206
1576356363986,791,204
1576356364078,789,192
1576356364122,781,175
1576356364184,781,173
1576356364224,781,170
1576356364268,779,166
1576356364288,778,166
1576356364363,776,166
1576356364451,755,186
1576356364497,755,191
1576356364553,762,195
1576356364596,769,195
1576356364612,770,195
1576356364640,773,195
1576356364686,774,195
1576356364744,779,188
1576356364786,779,186
1576356364835,777,184
1576356364875,772,182
1576356364914,771,182
1576356364952,770,184
1576356364997,768,184
1576356365038,768,186
1576356365069,770,186
1576356365102,771,186
1576356365131,772,186
1576356365223,772,184
1576356365703,772,199
1576356365720,770,228
1576356365737,766,265
1576356365752,757,337
1576356365769,753,372
1576356365787,751,396
1576356365805,748,415
1576356365820,745,426
1576356365835,743,440
1576356365859,743,445
1576356366069,742,454
1576356366085,740,487
1576356366102,738,509
1576356366120,738,529
1576356366137,738,547
1576356366153,740,580
-1,-1,-1
1576356359981,130,144
1576356360253,124,146
1576356360270,117,150
1576356360285,112,151
1576356360358,104,155
1576356360385,103,155
1576356360410,100,157
1576356360486,98,161
1576356360505,98,162
1576356360590,104,164
1576356360669,116,166
1576356360687,119,168
1576356360767,123,173
1576356360897,123,195
1576356360925,115,215
1576356360986,108,226
1576356361119,116,226
1576356361169,139,219
1576356361196,141,219
1576356361317,140,226
1576356361353,131,240
1576356361421,128,242
1576356361472,126,244
1576356362923,763,161
1576356363186,765,161
1576356363202,767,159
1576356363336,767,161
1576356363360,764,162
1576356363404,753,171
1576356363478,745,182
1576356363517,745,188
1576356363585,751,201
1576356363627,756,209
1576356363704,769,211
1576356363732,775,211
1576356363785,780,208
1576356363807,783,206
1576356363892,785,206
1576356363917,785,206
1576356363986,791,204
1576356364078,789,192
1576356364122,781,175
1576356364184,781,173
1576356364224,781,170
1576356364268,779,166
1576356364288,778,166
1576356364363,776,166
1576356364451,755,186
1576356364497,755,191
1576356364553,762,195
1576356364596,769,195
1576356364612,770,195
1576356364640,773,195
1576356364686,774,195
1576356364744,779,188
1576356364786,779,186
1576356364835,777,184
1576356364875,772,182
1576356364914,771,182
1576356364952,770,184
1576356364997,768,184
1576356365038,768,186
1576356365069,770,186
1576356365102,771,186
1576356365131,772,186
1576356365223,772,184
-1,-1,-1
1576356359981,,
1576356362923,,
-1,-1,-1
1576356361511,,
1576356365232,,
