1583840546678,42,263
1583840546692,69,248
1583840546709,114,241
1583840546726,130,244
1583840546743,140,237
1583840546760,137,231
1583840546777,123,233
1583840546794,114,235
1583840546809,80,238
1583840546827,70,238
1583840546842,82,236
1583840546860,88,234
1583840546877,98,242
1583840546893,96,249
1583840546909,86,251
1583840546927,89,247
1583840546942,108,231
1583840546959,117,222
1583840546976,126,218
1583840546994,136,221
1583840547009,137,204
1583840547027,137,193
1583840547043,139,191
1583840547061,140,192
1583840547076,140,193
1583840547094,140,192
1583840547109,142,191
1583840547128,143,189
1583840547143,145,186
1583840547161,146,189
1583840547177,142,195
1583840547194,137,194
1583840547209,127,198
1583840547226,126,201
1583840547243,130,202
1583840547259,129,202
1583840547276,128,204
1583840547294,122,208
1583840547310,126,209
1583840547443,111,247
1583840547449,111,250
1583840547459,113,249
1583840547467,116,245
1583840547482,118,242
1583840547498,117,242
1583840547516,113,245
1583840547533,113,248
1583840547559,113,254
1583840547577,111,253
1583840547592,111,254
1583840547609,112,254
1583840547616,114,252
1583840547642,115,254
1583840547650,113,257
1583840547676,108,263
1583840547692,109,261
1583840547699,111,258
1583840547725,115,249
1583840547742,113,239
1583840547751,113,234
1583840547765,113,231
1583840547793,112,222
1583840547809,113,219
1583840547825,114,221
1583840547842,119,223
1583840547860,121,223
1583840547866,120,224
1583840547893,118,227
1583840547910,117,233
1583840547927,117,235
1583840547932,119,238
1583840547960,123,242
1583840547975,124,245
1583840547993,125,248
1583840548009,132,252
1583840548019,131,249
1583840548031,128,247
1583840548042,116,253
1583840548052,107,258
1583840548064,104,254
1583840548076,109,247
1583840548093,124,239
1583840548111,154,231
1583840548126,168,230
1583840548144,196,227
1583840548160,210,225
1583840548177,241,223
1583840548193,259,223
1583840548210,305,221
1583840548226,329,220
1583840548243,375,217
1583840548260,398,217
1583840548276,421,219
1583840548293,468,224
1583840548310,516,223
1583840548327,539,222
1583840548342,577,217
1583840548360,596,214
1583840548377,631,207
1583840548394,649,203
1583840548410,685,193
1583840548427,701,188
1583840548443,731,180
1583840548460,744,176
1583840548476,760,170
1583840548493,763,172
1583840548510,763,174
1583840548527,765,179
1583840548542,769,181
1583840548559,773,180
1583840548577,773,181
1583840548593,776,182
1583840548610,783,180
1583840548626,785,178
1583840548644,782,179
1583840548660,783,181
1583840548677,783,183
1583840548694,785,182
1583840548709,795,175
1583840548726,799,170
1583840548744,814,158
1583840548754,821,150
1583840549009,787,125
1583840549015,786,124
1583840549026,786,122
1583840549042,785,121
1583840549049,783,119
1583840549077,777,118
1583840549093,772,114
1583840549110,773,114
1583840549126,776,114
1583840549142,778,113
1583840549160,782,115
1583840549176,787,119
1583840549192,788,120
1583840549199,788,121
1583840549225,782,125
1583840549237,779,127
1583840549259,776,124
1583840549268,775,120
1583840549292,777,119
1583840549302,778,119
1583840549326,782,118
1583840549335,785,117
1583840549359,790,116
1583840549368,793,114
1583840549392,795,107
1583840549401,792,105
1583840549425,781,102
1583840549437,777,101
1583840549459,780,100
1583840549469,782,100
1583840549492,783,101
1583840549501,783,103
1583840549525,783,110
1583840549535,783,112
1583840549560,779,116
1583840549568,777,116
1583840549593,771,115
1583840549609,769,119
1583840549621,774,120
1583840549629,780,122
1583840549643,782,123
1583840549655,784,126
1583840549664,785,131
1583840549676,784,136
1583840549685,779,147
1583840549696,773,159
1583840549709,775,165
1583840549726,783,174
1583840549744,792,215
1583840549759,795,242
1583840549777,802,295
1583840549793,805,320
1583840549811,806,372
1583840549826,803,397
1583840549844,798,447
1583840549860,799,475
1583840549877,806,527
1583840549893,812,547
1583840549910,818,571
1583840549927,819,576
1583840549943,820,585
-1,-1,-1
1583840547310,126,209
1583840547443,111,247
1583840547449,111,250
1583840547459,113,249
1583840547467,116,245
1583840547482,118,242
1583840547498,117,242
1583840547516,113,245
1583840547533,113,248
1583840547559,113,254
1583840547577,111,253
1583840547592,111,254
1583840547609,112,254
1583840547616,114,252
1583840547642,115,254
1583840547650,113,257
1583840547676,108,263
1583840547692,109,261
1583840547699,111,258
1583840547725,115,249
1583840547742,113,239
1583840547751,113,234
1583840547765,113,231
1583840547793,112,222
1583840547809,113,219
1583840547825,114,221
1583840547842,119,223
1583840547860,121,223
1583840547866,120,224
1583840547893,118,227
1583840547910,117,233
1583840547927,117,235
1583840547932,119,238
1583840547960,123,242
1583840547975,124,245
1583840547993,125,248
1583840548009,132,252
1583840548754,821,150
1583840549009,787,125
1583840549015,786,124
1583840549026,786,122
1583840549042,785,121
1583840549049,783,119
1583840549077,777,118
1583840549093,772,114
1583840549110,773,114
1583840549126,776,114
1583840549142,778,113
1583840549160,782,115
1583840549176,787,119
1583840549192,788,120
1583840549199,788,121
1583840549225,782,125
1583840549237,779,127
1583840549259,776,124
1583840549268,775,120
1583840549292,777,119
1583840549302,778,119
1583840549326,782,118
1583840549335,785,117
1583840549359,790,116
1583840549368,793,114
1583840549392,795,107
1583840549401,792,105
1583840549425,781,102
1583840549437,777,101
1583840549459,780,100
1583840549469,782,100
1583840549492,783,101
1583840549501,783,103
1583840549525,783,110
1583840549535,783,112
1583840549560,779,116
1583840549568,777,116
1583840549593,771,115
1583840549609,769,119
1583840549621,774,120
1583840549629,780,122
-1,-1,-1
1583840547310,,
1583840548754,,
-1,-1,-1
1583840548011,,
1583840549631,,
