1571762361407,65.5,271
1571762361426,82.5,253
1571762361447,92.5,244
1571762361468,102.5,234
1571762361487,106.5,229
1571762361509,114.5,222
1571762361533,135.5,206
1571762361555,149.5,196
1571762361570,154.5,193
1571762361592,158.5,188
1571762361613,160.5,184
1571762361633,161.5,183
1571762361654,162.5,182
1571762361681,162.5,181
1571762361698,162.5,180
1571762361925,176.5,184
1571762361999,335.5,228
1571762362010,344.5,231
1571762362030,348.5,233
1571762362053,349.5,233
1571762362416,336.5,233
1571762362425,324.5,233
1571762362447,280.5,233
1571762362467,247.5,231
1571762362508,189.5,212
1571762362529,164.5,202
1571762362556,148.5,195
1571762362570,142.5,191
1571762362592,135.5,186
1571762362617,130.5,181
1571762362633,127.5,178
1571762362653,124.5,175
1571762362677,121.5,172
1571762362696,121.5,171
1571762362718,119.5,166
1571762362739,119.5,155
1571762362759,119.5,151
1571762362779,119.5,149
1571762362803,120.5,149
1571762363127,119.5,160
1571762363133,118.5,180
1571762363154,115.5,208
1571762363175,115.5,221
1571762363196,115.5,225
1571762363238,115.5,226
1571762363260,115.5,226
1571762363469,131.5,222
1571762363490,201.5,206
1571762363508,327.5,190
1571762363534,448.5,184
1571762363549,508.5,192
1571762364182,632.5,311
1571762364198,683.5,269
1571762364216,710.5,248
1571762364240,742.5,232
1571762364261,760.5,226
1571762364280,766.5,223
1571762364299,773.5,221
1571762364322,782.5,217
1571762364342,785.5,216
1571762364363,788.5,214
1571762364382,789.5,213
1571762364407,790.5,212
1571762364424,790.5,211
1571762364453,791.5,210
1571762364787,787.5,216
1571762364799,780.5,226
1571762364824,768.5,247
1571762364843,765.5,252
1571762364865,764.5,252
1571762364947,764.5,252
1571762365129,764.5,275
1571762365135,762.5,295
1571762365154,761.5,358
1571762365174,758.5,417
1571762365199,754.5,454
1571762365218,750.5,476
1571762365239,749.5,489
1571762365264,749.5,490
1571762365485,749.5,504
1571762365493,749.5,519
1571762365513,749.5,556
1571762365529,749.5,575
1571762365549,749.5,584
1571762365573,749.5,588
1571762365597,749.5,588
1571762365615,749.5,589
1571762365635,749.5,590
1571762365849,749.5,591
1571762365863,749.5,592
1571762365884,749.5,598
-1,-1,-1
1571762362975,120.5,149
1571762363127,119.5,160
1571762363133,118.5,180
1571762363154,115.5,208
1571762363175,115.5,221
1571762363196,115.5,225
1571762363238,115.5,226
1571762364616,791.5,210
1571762364787,787.5,216
1571762364799,780.5,226
1571762364824,768.5,247
1571762364843,765.5,252
1571762364865,764.5,252
-1,-1,-1
1571762362975,,
1571762364616,,
-1,-1,-1
1571762363245,,
1571762364910,,
