1576154367949,647.5499877929688,585.1000061035156
1576154367968,487.54998779296875,530.1000061035156
1576154367990,367.54998779296875,469.1000061035156
1576154368011,321.54998779296875,432.1000061035156
1576154368031,287.54998779296875,395.1000061035156
1576154368052,272.54998779296875,366.1000061035156
1576154368073,272.54998779296875,357.1000061035156
1576154368267,259.54998779296875,352.1000061035156
1576154368281,221.54998779296875,332.1000061035156
1576154368302,186.54998779296875,314.1000061035156
1576154368323,149.54998779296875,291.1000061035156
1576154368343,128.54998779296875,279.1000061035156
1576154368365,120.54998779296875,274.1000061035156
1576154368385,110.54998779296875,268.1000061035156
1576154368406,101.54998779296875,262.1000061035156
1576154368427,97.54998779296875,261.1000061035156
1576154368448,96.54998779296875,261.1000061035156
1576154368469,95.54998779296875,261.1000061035156
1576154368489,93.54998779296875,259.1000061035156
1576154368532,92.54998779296875,259.1000061035156
1576154368552,92.54998779296875,258.1000061035156
1576154368573,92.54998779296875,256.1000061035156
1576154368594,92.54998779296875,254.10000610351562
1576154368615,97.54998779296875,250.10000610351562
1576154368635,106.54998779296875,246.10000610351562
1576154368656,112.54998779296875,244.10000610351562
1576154368677,115.54998779296875,244.10000610351562
1576154368698,116.54998779296875,244.10000610351562
1576154368752,115.54998779296875,244.10000610351562
1576154368781,113.54998779296875,244.10000610351562
1576154368802,110.54998779296875,243.10000610351562
1576154368823,107.54998779296875,239.10000610351562
1576154368844,105.54998779296875,236.10000610351562
1576154368864,103.54998779296875,234.10000610351562
1576154368885,102.54998779296875,232.10000610351562
1576154368906,100.54998779296875,231.10000610351562
1576154368948,100.54998779296875,230.10000610351562
1576154369291,107.54998779296875,225.10000610351562
1576154369303,108.54998779296875,224.10000610351562
1576154369323,114.54998779296875,223.10000610351562
1576154369343,117.54998779296875,223.10000610351562
1576154369365,122.54998779296875,224.10000610351562
1576154369386,126.54998779296875,234.10000610351562
1576154369407,128.54998779296875,244.10000610351562
1576154369428,129.54998779296875,258.1000061035156
1576154369448,129.54998779296875,269.1000061035156
